a,b,completion
6,21,5
6,22,5
6,23,5
6,24,542
6,25,5
6,26,542
6,27,522
6,28,4
6,29,522
6,30,522
6,31,522
6,32,542
6,33,542
6,34,542
6,35,522
6,36,522
6,37,522
6,38,522
6,39,522
6,40,522
6,41,522
6,42,522
6,43,542
6,44,542
6,45,542
6,46,542
6,47,542
6,48,542
6,49,542
6,50,542
6,51,542
6,52,542
6,53,542
6,54,542
6,55,542
6,56,542
6,57,542
6,58,522
6,59,522
6,60,542
6,61,542
6,62,542
6,63,542
6,64,542
6,65,542
6,66,542
6,67,542
6,68,542
6,69,522
6,70,2870
6,71,522
6,72,542
6,73,542
6,74,542
6,75,542
6,76,542
6,77,542
6,78,542
6,79,542
6,80,542
6,81,542
6,82,542
6,83,542
6,84,542
6,85,542
6,86,542
6,87,542
6,88,542
6,89,542
6,90,542
6,91,542
6,92,542
6,93,542
6,94,542
6,95,542
6,96,542
6,97,542
6,98,542
6,99,542
7,0,0
7,1,1
7,2,5
7,3,5
7,4,522
7,5,575
7,6,890
7,7,542
7,8,542
7,9,542
7,10,542
7,11,542
7,12,542
7,13,542
7,14,542
7,15,542
7,16,542
7,17,542
7,18,542
7,19,5
7,20,5
7,21,5
7,22,5
7,23,5
7,24,542
7,25,542
7,26,542
7,27,522
7,28,5
7,29,522
7,30,522
7,31,5
7,32,542
7,33,542
7,34,542
7,35,522
7,36,542
7,37,542
7,38,522
7,39,542
7,40,522
7,41,522
7,42,542
7,43,542
7,44,542
7,45,542
7,46,542
7,47,542
7,48,542
7,49,542
7,50,542
7,51,542
7,52,542
7,53,542
7,54,542
7,55,542
7,56,542
7,57,542
7,58,522
7,59,542
7,60,542
7,61,542
7,62,542
7,63,542
7,64,542
7,65,542
7,66,542
7,67,542
7,68,542
7,69,522
7,70,2870
7,71,542
7,72,542
7,73,542
7,74,542
7,75,542
7,76,542
7,77,542
7,78,542
7,79,542
7,80,542
7,81,542
7,82,542
7,83,542
7,84,542
7,85,542
7,86,542
7,87,542
7,88,542
7,89,542
7,90,542
7,91,542
7,92,542
7,93,542
7,94,542
7,95,542
7,96,542
7,97,542
7,98,542
7,99,542
8,0,0
8,1,1
8,2,5
8,3,5
8,4,522
8,5,575
8,6,890
8,7,542
8,8,542
8,9,542
8,10,542
8,11,542
8,12,542
8,13,542
8,14,542
8,15,542
8,16,542
8,17,542
8,18,542
8,19,5
8,20,5
8,21,5
8,22,5
8,23,5
8,24,542
8,25,542
8,26,542
8,27,542
8,28,5
8,29,522
8,30,522
8,31,522
8,32,542
8,33,542
8,34,542
8,35,522
8,36,542
8,37,542
8,38,542
8,39,542
8,40,542
8,41,522
8,42,542
8,43,542
8,44,542
8,45,542
8,46,542
8,47,542
8,48,542
8,49,542
8,50,542
8,51,542
8,52,542
8,53,542
8,54,542
8,55,542
8,56,542
8,57,542
8,58,522
8,59,542
8,60,542
8,61,542
8,62,542
8,63,542
8,64,542
8,65,542
8,66,542
8,67,542
8,68,542
8,69,522
8,70,2870
8,71,542
8,72,542
8,73,542
8,74,542
8,75,542
8,76,542
8,77,542
8,78,542
8,79,542
8,80,542
8,81,542
8,82,542
8,83,542
8,84,542
8,85,542
8,86,542
8,87,542
8,88,542
8,89,542
8,90,542
8,91,542
8,92,542
8,93,542
8,94,542
8,95,542
8,96,542
8,97,542
8,98,542
8,99,542
9,0,0
9,1,1
9,2,5
9,3,5
9,4,522
9,5,522
9,6,890
9,7,542
9,8,542
9,9,542
9,10,542
9,11,542
9,12,542
9,13,542
9,14,542
9,15,542
9,16,542
9,17,522
9,18,522
9,19,522
9,20,5
9,21,5
9,22,522
9,23,5
9,24,542
9,25,522
9,26,522
9,27,522
9,28,522
9,29,522
9,30,522
9,31,522
9,32,522
9,33,522
9,34,522
9,35,522
9,36,522
9,37,522
9,38,522
9,39,522
9,40,522
9,41,522
9,42,522
9,43,542
9,44,542
9,45,542
9,46,542
9,47,542
9,48,542
9,49,542
9,50,522
9,51,542
9,52,542
9,53,542
9,54,542
9,55,542
9,56,542
9,57,522
9,58,522
9,59,522
9,60,522
9,61,542
9,62,542
9,63,542
9,64,542
9,65,542
9,66,542
9,67,542
9,68,522
9,69,522
9,70,2870
9,71,522
9,72,542
9,73,542
9,74,542
9,75,522
9,76,542
9,77,542
9,78,542
9,79,542
9,80,542
9,81,542
9,82,542
9,83,542
9,84,542
9,85,542
9,86,542
9,87,542
9,88,542
9,89,542
9,90,542
9,91,542
9,92,542
9,93,542
9,94,542
9,95,542
9,96,542
9,97,542
9,98,542
9,99,542
10,0,0
10,1,1
10,2,5
10,3,5
10,4,522
10,5,575
10,6,890
10,7,542
10,8,542
10,9,542
10,10,522
10,11,542
10,12,542
10,13,542
10,14,542
10,15,542
10,16,542
10,17,542
10,18,542
10,19,522
10,20,5
10,21,5
10,22,5
10,23,5
10,24,542
10,25,522
10,26,542
10,27,522
10,28,5
10,29,522
10,30,522
10,31,522
10,32,542
10,33,542
10,34,542
10,35,522
10,36,522
10,37,522
10,38,522
10,39,542
10,40,522
10,41,522
10,42,542
10,43,542
10,44,542
10,45,542
10,46,542
10,47,542
10,48,542
10,49,542
10,50,542
10,51,542
10,52,542
10,53,542
10,54,542
10,55,542
10,56,542
10,57,542
10,58,522
10,59,522
10,60,542
10,61,542
10,62,542
10,63,542
10,64,542
10,65,542
10,66,542
10,67,542
10,68,542
10,69,522
10,70,2870
10,71,2870
10,72,542
10,73,542
10,74,542
10,75,542
10,76,542
10,77,542
10,78,542
10,79,542
10,80,542
10,81,542
10,82,542
10,83,542
10,84,542
10,85,542
10,86,542
10,87,542
10,88,542
10,89,542
10,90,542
10,91,542
10,92,542
10,93,542
10,94,542
10,95,542
10,96,542
10,97,542
10,98,542
10,99,542
11,0,0
11,1,1
11,2,5
11,3,5
11,4,522
11,5,522
11,6,890
11,7,542
11,8,542
11,9,542
11,10,542
11,11,5
11,12,542
11,13,542
11,14,542
11,15,542
11,16,542
11,17,542
11,18,542
11,19,522
11,20,5
11,21,5
11,22,5
11,23,5
11,24,542
11,25,522
11,26,542
11,27,522
11,28,5
11,29,522
11,30,522
11,31,522
11,32,542
11,33,542
11,34,542
11,35,522
11,36,522
11,37,522
11,38,522
11,39,542
11,40,522
11,41,522
11,42,522
11,43,542
11,44,542
11,45,542
11,46,542
11,47,542
11,48,542
11,49,542
11,50,542
11,51,542
11,52,542
11,53,542
11,54,542
11,55,542
11,56,542
11,57,542
11,58,522
11,59,542
11,60,542
11,61,542
11,62,542
11,63,542
11,64,542
11,65,542
11,66,542
11,67,542
11,68,542
11,69,522
11,70,2870
11,71,522
11,72,542
11,73,542
11,74,542
11,75,542
11,76,542
11,77,542
11,78,542
11,79,542
11,80,542
11,81,542
11,82,542
11,83,542
11,84,542
11,85,542
11,86,542
11,87,542
11,88,542
11,89,542
11,90,542
11,91,542
11,92,542
11,93,542
11,94,542
11,95,542
11,96,542
11,97,542
11,98,542
11,99,542
12,0,0
12,1,1
12,2,5
12,3,5
12,4,522
12,5,890
12,6,890
12,7,542
12,8,542
12,9,542
12,10,542
12,11,542
12,12,542
12,13,542
12,14,542
12,15,542
12,16,542
12,17,542
12,18,542
12,19,5
12,20,5
12,21,5
12,22,5
12,23,5
12,24,542
12,25,542
12,26,542
12,27,522
12,28,5
12,29,522
12,30,522
12,31,522
12,32,542
12,33,542
12,34,542
12,35,522
12,36,542
12,37,542
12,38,522
12,39,542
12,40,522
12,41,522
12,42,542
12,43,542
12,44,542
12,45,542
12,46,542
12,47,542
12,48,542
12,49,542
12,50,542
12,51,542
12,52,542
12,53,542
12,54,542
12,55,542
12,56,542
12,57,542
12,58,522
12,59,542
12,60,542
12,61,542
12,62,542
12,63,542
12,64,542
12,65,542
12,66,542
12,67,542
12,68,542
12,69,522
12,70,2870
12,71,542
12,72,542
12,73,542
12,74,542
12,75,542
12,76,542
12,77,542
12,78,542
12,79,542
12,80,542
12,81,542
12,82,542
12,83,542
12,84,542
12,85,542
12,86,542
12,87,542
12,88,542
12,89,542
12,90,542
12,91,542
12,92,542
12,93,542
12,94,542
12,95,542
12,96,542
12,97,542
12,98,542
12,99,542
13,0,0
13,1,1
13,2,5
13,3,5
13,4,522
13,5,8
13,6,890
13,7,542
13,8,542
13,9,542
13,10,542
13,11,542
13,12,542
13,13,542
13,14,542
13,15,542
13,16,542
13,17,542
13,18,542
13,19,5
13,20,5
13,21,5
13,22,5
13,23,5
13,24,542
13,25,542
13,26,542
13,27,522
13,28,5
13,29,522
13,30,522
13,31,522
13,32,542
13,33,542
13,34,542
13,35,542
13,36,542
13,37,542
13,38,542
13,39,542
13,40,522
13,41,522
13,42,542
13,43,542
13,44,542
13,45,542
13,46,542
13,47,542
13,48,542
13,49,542
13,50,542
13,51,542
13,52,542
13,53,542
13,54,542
13,55,542
13,56,542
13,57,542
13,58,522
13,59,542
13,60,542
13,61,542
13,62,542
13,63,542
13,64,542
13,65,542
13,66,542
13,67,542
13,68,542
13,69,522
13,70,2870
13,71,522
13,72,542
13,73,542
13,74,542
13,75,542
13,76,542
13,77,542
13,78,542
13,79,542
13,80,542
13,81,542
13,82,542
13,83,542
13,84,542
13,85,542
13,86,542
13,87,542
13,88,542
13,89,542
13,90,542
13,91,542
13,92,542
13,93,542
13,94,542
13,95,542
13,96,542
13,97,542
13,98,542
13,99,542
14,0,0
14,1,1
14,2,5
14,3,5
14,4,522
14,5,890
14,6,890
14,7,542
14,8,542
14,9,542
14,10,542
14,11,542
14,12,542
14,13,542
14,14,542
14,15,542
14,16,542
14,17,542
14,18,542
14,19,5
14,20,5
14,21,5
14,22,5
14,23,5
14,24,542
14,25,542
14,26,542
14,27,542
14,28,5
14,29,522
14,30,542
14,31,542
14,32,542
14,33,542
14,34,542
14,35,542
14,36,542
14,37,542
14,38,542
14,39,542
14,40,542
14,41,522
14,42,542
14,43,542
14,44,542
14,45,542
14,46,542
14,47,542
14,48,542
14,49,542
14,50,542
14,51,542
14,52,542
14,53,542
14,54,542
14,55,542
14,56,542
14,57,542
14,58,522
14,59,542
14,60,542
14,61,542
14,62,542
14,63,542
14,64,542
14,65,542
14,66,542
14,67,542
14,68,542
14,69,522
14,70,2870
14,71,522
14,72,542
14,73,542
14,74,542
14,75,542
14,76,542
14,77,542
14,78,542
14,79,542
14,80,542
14,81,542
14,82,542
14,83,542
14,84,542
14,85,542
14,86,542
14,87,542
14,88,542
14,89,542
14,90,542
14,91,542
14,92,542
14,93,542
14,94,542
14,95,542
14,96,542
14,97,542
14,98,542
14,99,542
15,0,0
15,1,1
15,2,5
15,3,5
15,4,575
15,5,890
15,6,890
15,7,542
15,8,542
15,9,542
15,10,542
15,11,5
15,12,542
15,13,5
15,14,542
15,15,5
15,16,542
15,17,542
15,18,542
15,19,5
15,20,5
15,21,5
15,22,5
15,23,5
15,24,542
15,25,542
15,26,542
15,27,542
15,28,5
15,29,542
15,30,542
15,31,542
15,32,542
15,33,542
15,34,542
15,35,542
15,36,542
15,37,542
15,38,542
15,39,542
15,40,542
15,41,522
15,42,542
15,43,542
15,44,542
15,45,542
15,46,542
15,47,542
15,48,542
15,49,542
15,50,542
15,51,542
15,52,542
15,53,542
15,54,542
15,55,542
15,56,542
15,57,542
15,58,522
15,59,542
15,60,542
15,61,542
15,62,542
15,63,542
15,64,542
15,65,542
15,66,542
15,67,542
15,68,542
15,69,522
15,70,2870
15,71,522
15,72,542
15,73,542
15,74,542
15,75,542
15,76,542
15,77,542
15,78,542
15,79,542
15,80,542
15,81,542
15,82,542
15,83,542
15,84,542
15,85,542
15,86,542
15,87,542
15,88,542
15,89,542
15,90,542
15,91,542
15,92,542
15,93,542
15,94,542
15,95,542
15,96,542
15,97,542
15,98,542
15,99,542
16,0,0
16,1,1
16,2,5
16,3,5
16,4,522
16,5,890
16,6,890
16,7,542
16,8,542
16,9,542
16,10,542
16,11,542
16,12,542
16,13,542
16,14,542
16,15,542
16,16,5
16,17,542
16,18,542
16,19,5
16,20,5
16,21,5
16,22,5
16,23,5
16,24,542
16,25,542
16,26,542
16,27,542
16,28,4
16,29,522
16,30,522
16,31,542
16,32,542
16,33,542
16,34,542
16,35,542
16,36,542
16,37,542
16,38,522
16,39,542
16,40,522
16,41,522
16,42,542
16,43,542
16,44,542
16,45,542
16,46,542
16,47,542
16,48,542
16,49,542
16,50,542
16,51,542
16,52,542
16,53,542
16,54,542
16,55,542
16,56,542
16,57,542
16,58,522
16,59,542
16,60,542
16,61,542
16,62,542
16,63,542
16,64,542
16,65,542
16,66,542
16,67,542
16,68,542
16,69,522
16,70,2870
16,71,478
16,72,542
16,73,542
16,74,542
16,75,542
16,76,542
16,77,542
16,78,542
16,79,542
16,80,542
16,81,542
16,82,542
16,83,542
16,84,542
16,85,542
16,86,542
16,87,542
16,88,542
16,89,542
16,90,542
16,91,542
16,92,542
16,93,542
16,94,542
16,95,542
16,96,542
16,97,542
16,98,542
16,99,542
17,0,0
17,1,1
17,2,5
17,3,5
17,4,522
17,5,890
17,6,890
17,7,542
17,8,542
17,9,542
17,10,542
17,11,542
17,12,542
17,13,542
17,14,542
17,15,542
17,16,542
17,17,522
17,18,542
17,19,522
17,20,5
17,21,5
17,22,542
17,23,5
17,24,542
17,25,542
17,26,542
17,27,542
17,28,5
17,29,522
17,30,522
17,31,542
17,32,542
17,33,542
17,34,542
17,35,542
17,36,542
17,37,542
17,38,542
17,39,542
17,40,522
17,41,522
17,42,542
17,43,542
17,44,542
17,45,542
17,46,542
17,47,542
17,48,542
17,49,542
17,50,542
17,51,542
17,52,542
17,53,542
17,54,542
17,55,542
17,56,542
17,57,542
17,58,522
17,59,542
17,60,542
17,61,542
17,62,542
17,63,542
17,64,542
17,65,542
17,66,542
17,67,542
17,68,542
17,69,522
17,70,2870
17,71,522
17,72,542
17,73,542
17,74,542
17,75,542
17,76,542
17,77,542
17,78,542
17,79,542
17,80,542
17,81,542
17,82,542
17,83,542
17,84,542
17,85,542
17,86,542
17,87,542
17,88,542
17,89,542
17,90,542
17,91,542
17,92,542
17,93,542
17,94,542
17,95,542
17,96,542
17,97,542
17,98,542
17,99,542
18,0,0
18,1,1
18,2,5
18,3,5
18,4,522
18,5,890
18,6,890
18,7,542
18,8,542
18,9,542
18,10,542
18,11,542
18,12,542
18,13,542
18,14,542
18,15,542
18,16,542
18,17,542
18,18,522
18,19,522
18,20,5
18,21,5
18,22,5
18,23,5
18,24,542
18,25,542
18,26,542
18,27,522
18,28,5
18,29,522
18,30,522
18,31,522
18,32,542
18,33,542
18,34,542
18,35,522
18,36,542
18,37,522
18,38,522
18,39,542
18,40,522
18,41,522
18,42,542
18,43,542
18,44,542
18,45,542
18,46,542
18,47,542
18,48,542
18,49,542
18,50,542
18,51,542
18,52,542
18,53,542
18,54,542
18,55,542
18,56,542
18,57,542
18,58,522
18,59,542
18,60,542
18,61,542
18,62,542
18,63,542
18,64,542
18,65,542
18,66,542
18,67,542
18,68,542
18,69,522
18,70,2870
18,71,2870
18,72,542
18,73,542
18,74,542
18,75,522
18,76,542
18,77,542
18,78,542
18,79,542
18,80,542
18,81,542
18,82,542
18,83,542
18,84,542
18,85,542
18,86,542
18,87,542
18,88,542
18,89,542
18,90,542
18,91,542
18,92,542
18,93,542
18,94,542
18,95,542
18,96,542
18,97,542
18,98,542
18,99,542
19,0,0
19,1,1
19,2,5
19,3,5
19,4,522
19,5,890
19,6,890
19,7,542
19,8,542
19,9,542
19,10,542
19,11,542
19,12,542
19,13,542
19,14,542
19,15,542
19,16,542
19,17,542
19,18,522
19,19,522
19,20,522
19,21,5
19,22,542
19,23,5
19,24,542
19,25,542
19,26,542
19,27,522
19,28,5
19,29,522
19,30,522
19,31,522
19,32,542
19,33,542
19,34,542
19,35,522
19,36,522
19,37,522
19,38,522
19,39,522
19,40,522
19,41,522
19,42,522
19,43,542
19,44,542
19,45,542
19,46,542
19,47,542
19,48,542
19,49,542
19,50,542
19,51,542
19,52,542
19,53,542
19,54,542
19,55,542
19,56,542
19,57,542
19,58,522
19,59,542
19,60,542
19,61,542
19,62,542
19,63,542
19,64,542
19,65,542
19,66,542
19,67,542
19,68,522
19,69,522
19,70,2870
19,71,522
19,72,542
19,73,542
19,74,542
19,75,522
19,76,542
19,77,542
19,78,542
19,79,542
19,80,542
19,81,542
19,82,542
19,83,542
19,84,542
19,85,542
19,86,542
19,87,542
19,88,542
19,89,542
19,90,542
19,91,542
19,92,542
19,93,542
19,94,542
19,95,542
19,96,542
19,97,542
19,98,542
19,99,542
20,0,0
20,1,1
20,2,5
20,3,5
20,4,522
20,5,890
20,6,138
20,7,542
20,8,542
20,9,542
20,10,542
20,11,542
20,12,542
20,13,542
20,14,542
20,15,542
20,16,542
20,17,522
20,18,522
20,19,522
20,20,5
20,21,522
20,22,522
20,23,5
20,24,542
20,25,522
20,26,542
20,27,522
20,28,5
20,29,522
20,30,522
20,31,522
20,32,522
20,33,542
20,34,542
20,35,522
20,36,522
20,37,522
20,38,522
20,39,522
20,40,522
20,41,522
20,42,522
20,43,542
20,44,542
20,45,542
20,46,542
20,47,522
20,48,542
20,49,542
20,50,522
20,51,542
20,52,542
20,53,542
20,54,542
20,55,542
20,56,542
20,57,542
20,58,522
20,59,522
20,60,542
20,61,542
20,62,542
20,63,542
20,64,542
20,65,542
20,66,542
20,67,522
20,68,522
20,69,2870
20,70,2870
20,71,2870
20,72,542
20,73,522
20,74,542
20,75,522
20,76,542
20,77,542
20,78,542
20,79,542
20,80,542
20,81,542
20,82,542
20,83,542
20,84,542
20,85,542
20,86,542
20,87,542
20,88,542
20,89,542
20,90,542
20,91,542
20,92,542
20,93,542
20,94,542
20,95,542
20,96,542
20,97,542
20,98,542
20,99,542
21,0,0
21,1,1
21,2,5
21,3,5
21,4,522
21,5,890
21,6,138
21,7,542
21,8,542
21,9,542
21,10,542
21,11,542
21,12,542
21,13,542
21,14,542
21,15,542
21,16,542
21,17,522
21,18,542
21,19,522
21,20,5
21,21,522
21,22,522
21,23,5
21,24,567
21,25,522
21,26,567
21,27,522
21,28,5
21,29,522
21,30,522
21,31,522
21,32,567
21,33,542
21,34,567
21,35,522
21,36,522
21,37,522
21,38,522
21,39,522
21,40,522
21,41,522
21,42,522
21,43,542
21,44,542
21,45,542
21,46,567
21,47,567
21,48,542
21,49,542
21,50,542
21,51,542
21,52,542
21,53,542
21,54,542
21,55,542
21,56,542
21,57,542
21,58,522
21,59,542
21,60,542
21,61,542
21,62,542
21,63,542
21,64,542
21,65,542
21,66,567
21,67,567
21,68,522
21,69,522
21,70,2870
21,71,522
21,72,542
21,73,542
21,74,542
21,75,542
21,76,542
21,77,542
21,78,542
21,79,542
21,80,542
21,81,542
21,82,542
21,83,542
21,84,542
21,85,542
21,86,542
21,87,542
21,88,542
21,89,542
21,90,542
21,91,542
21,92,542
21,93,542
21,94,542
21,95,542
21,96,542
21,97,542
21,98,542
21,99,542
22,0,0
22,1,1
22,2,5
22,3,5
22,4,522
22,5,522
22,6,138
22,7,542
22,8,542
22,9,542
22,10,522
22,11,522
22,12,542
22,13,542
22,14,542
22,15,522
22,16,542
22,17,522
22,18,522
22,19,522
22,20,5
22,21,5
22,22,522
22,23,5
22,24,522
22,25,522
22,26,522
22,27,522
22,28,5
22,29,522
22,30,522
22,31,522
22,32,522
22,33,522
22,34,522
22,35,522
22,36,522
22,37,522
22,38,522
22,39,522
22,40,522
22,41,522
22,42,522
22,43,522
22,44,522
22,45,522
22,46,522
22,47,522
22,48,522
22,49,542
22,50,522
22,51,542
22,52,542
22,53,542
22,54,542
22,55,542
22,56,542
22,57,522
22,58,522
22,59,522
22,60,522
22,61,542
22,62,542
22,63,542
22,64,542
22,65,542
22,66,542
22,67,542
22,68,522
22,69,522
22,70,2870
22,71,522
22,72,542
22,73,542
22,74,542
22,75,522
22,76,542
22,77,542
22,78,542
22,79,542
22,80,522
22,81,542
22,82,542
22,83,542
22,84,542
22,85,542
22,86,542
22,87,542
22,88,542
22,89,542
22,90,522
22,91,542
22,92,542
22,93,542
22,94,542
22,95,522
22,96,542
22,97,542
22,98,542
22,99,522
23,0,0
23,1,1
23,2,5
23,3,575
23,4,522
23,5,890
23,6,138
23,7,542
23,8,542
23,9,542
23,10,542
23,11,522
23,12,542
23,13,542
23,14,542
23,15,522
23,16,542
23,17,522
23,18,522
23,19,522
23,20,522
23,21,522
23,22,522
23,23,522
23,24,522
23,25,522
