a,b,completion
6,22,116
6,23,186
6,24,116
6,25,100
6,26,116
6,27,186
6,28,176
6,29,186
6,30,180
6,31,186
6,32,196
6,33,186
6,34,186
6,35,186
6,36,186
6,37,186
6,38,186
6,39,186
6,40,180
6,41,186
6,42,186
6,43,186
6,44,116
6,45,186
6,46,116
6,47,186
6,48,186
6,49,186
6,50,200
6,51,186
6,52,186
6,53,186
6,54,186
6,55,186
6,56,196
6,57,186
6,58,186
6,59,116
6,60,116
6,61,186
6,62,186
6,63,186
6,64,196
6,65,186
6,66,196
6,67,186
6,68,186
6,69,186
6,70,300
6,71,186
6,72,196
6,73,296
6,74,296
6,75,186
6,76,296
6,77,296
6,78,186
6,79,186
6,80,196
6,81,186
6,82,296
6,83,296
6,84,196
6,85,186
6,86,186
6,87,186
6,88,186
6,89,186
6,90,186
6,91,296
6,92,186
6,93,296
6,94,296
6,95,296
6,96,296
6,97,296
6,98,186
6,99,186
7,0,0
7,1,7
7,2,7
7,3,37
7,4,117
7,5,97
7,6,42
7,7,27
7,8,45
7,9,137
7,10,137
7,11,137
7,12,97
7,13,97
7,14,287
7,15,137
7,16,97
7,17,137
7,18,137
7,19,137
7,20,137
7,21,137
7,22,137
7,23,137
7,24,137
7,25,137
7,26,171
7,27,171
7,28,176
7,29,227
7,30,277
7,31,247
7,32,207
7,33,207
7,34,207
7,35,277
7,36,207
7,37,247
7,38,207
7,39,277
7,40,207
7,41,277
7,42,287
7,43,247
7,44,207
7,45,227
7,46,291
7,47,291
7,48,207
7,49,207
7,50,207
7,51,291
7,52,291
7,53,291
7,54,291
7,55,291
7,56,291
7,57,291
7,58,147
7,59,171
7,60,207
7,61,283
7,62,287
7,63,283
7,64,287
7,65,247
7,66,247
7,67,247
7,68,277
7,69,277
7,70,277
7,71,277
7,72,248
7,73,247
7,74,277
7,75,277
7,76,277
7,77,277
7,78,277
7,79,277
7,80,277
7,81,277
7,82,277
7,83,277
7,84,277
7,85,287
7,86,291
7,87,277
7,88,287
7,89,277
7,90,277
7,91,277
7,92,287
7,93,291
7,94,291
7,95,291
7,96,277
7,97,277
7,98,277
7,99,277
8,0,0
8,1,8
8,2,8
8,3,38
8,4,128
8,5,38
8,6,128
8,7,38
8,8,128
8,9,38
8,10,80
8,11,158
8,12,128
8,13,248
8,14,248
8,15,248
8,16,128
8,17,158
8,18,248
8,19,158
8,20,288
8,21,158
8,22,158
8,23,158
8,24,128
8,25,128
8,26,128
8,27,158
8,28,158
8,29,158
8,30,248
8,31,248
8,32,248
8,33,248
8,34,248
8,35,248
8,36,248
8,37,248
8,38,248
8,39,158
8,40,248
8,41,248
8,42,248
8,43,248
8,44,248
8,45,248
8,46,176
8,47,248
8,48,288
8,49,158
8,50,248
8,51,248
8,52,288
8,53,248
8,54,248
8,55,248
8,56,384
8,57,281
8,58,158
8,59,158
8,60,248
8,61,248
8,62,248
8,63,248
8,64,128
8,65,248
8,66,248
8,67,248
8,68,248
8,69,248
8,70,248
8,71,248
8,72,288
8,73,248
8,74,248
8,75,248
8,76,384
8,77,248
8,78,384
8,79,248
8,80,288
8,81,248
8,82,384
8,83,248
8,84,384
8,85,158
8,86,384
8,87,248
8,88,384
8,89,248
8,90,248
8,91,248
8,92,288
8,93,288
8,94,384
8,95,158
8,96,288
8,97,248
8,98,384
8,99,158
9,0,0
9,1,9
9,2,29
9,3,59
9,4,89
9,5,109
9,6,18
9,7,117
9,8,158
9,9,29
9,10,109
9,11,139
9,12,158
9,13,269
9,14,269
9,15,269
9,16,289
9,17,269
9,18,269
9,19,269
9,20,289
9,21,269
9,22,291
9,23,269
9,24,179
9,25,179
9,26,269
9,27,269
9,28,289
9,29,269
9,30,269
9,31,291
9,32,289
9,33,269
9,34,269
9,35,269
9,36,269
9,37,269
9,38,928
9,39,269
9,40,189
9,41,291
9,42,498
9,43,291
9,44,476
9,45,291
9,46,346
9,47,291
9,48,476
9,49,269
9,50,189
9,51,471
9,52,498
9,53,498
9,54,498
9,55,498
9,56,518
9,57,521
9,58,922
9,59,523
9,60,624
9,61,528
9,62,528
9,63,653
9,64,984
9,65,965
9,66,966
9,67,947
9,68,968
9,69,929
9,70,990
9,71,971
9,72,972
9,73,973
9,74,984
9,75,975
9,76,976
9,77,947
9,78,928
9,79,919
9,80,928
9,81,981
9,82,922
9,83,983
9,84,984
9,85,985
9,86,936
9,87,987
9,88,928
9,89,989
9,90,922
9,91,922
9,92,922
9,93,993
9,94,984
9,95,995
9,96,992
9,97,972
9,98,998
9,99,998
10,0,0
10,1,10
10,2,10
10,3,30
10,4,80
10,5,50
10,6,20
10,7,117
10,8,128
10,9,30
10,10,100
10,11,21
10,12,30
10,13,263
10,14,248
10,15,150
10,16,240
10,17,269
10,18,248
10,19,240
10,20,100
10,21,300
10,22,248
10,23,300
10,24,240
10,25,100
10,26,240
10,27,350
10,28,248
10,29,330
10,30,300
10,31,310
10,32,256
10,33,333
10,34,344
10,35,375
10,36,296
10,37,377
10,38,388
10,39,309
10,40,400
10,41,410
10,42,462
10,43,471
10,44,476
10,45,375
10,46,346
10,47,291
10,48,416
10,49,498
10,50,100
10,51,508
10,52,512
10,53,508
10,54,508
10,55,508
10,56,508
10,57,527
10,58,100
10,59,528
10,60,610
10,61,610
10,62,622
10,63,1063
10,64,1064
10,65,1065
10,66,1066
10,67,1067
10,68,1068
10,69,1089
10,70,100
10,71,1071
10,72,1072
10,73,1093
10,74,1084
10,75,1075
10,76,1076
10,77,1077
10,78,1078
10,79,1079
10,80,1040
10,81,1081
10,82,1082
10,83,1083
10,84,1084
10,85,1085
10,86,1086
10,87,1087
10,88,1088
10,89,1089
10,90,1090
10,91,1092
10,92,1092
10,93,1093
10,94,1094
10,95,1095
10,96,1096
10,97,1097
10,98,1098
10,99,1099
11,0,0
11,1,11
11,2,12
11,3,41
11,4,116
11,5,41
11,6,18
11,7,117
11,8,116
11,9,131
11,10,111
11,11,31
11,12,132
11,13,251
11,14,248
11,15,251
11,16,248
11,17,269
11,18,248
11,19,269
11,20,291
11,21,291
11,22,291
11,23,291
11,24,291
11,25,251
11,26,291
11,27,291
11,28,291
11,29,291
11,30,291
11,31,291
11,32,256
11,33,291
11,34,291
11,35,291
11,36,291
11,37,291
11,38,476
11,39,291
11,40,476
11,41,291
11,42,476
11,43,291
11,44,476
11,45,291
11,46,291
11,47,291
11,48,476
11,49,291
11,50,291
11,51,291
11,52,612
11,53,476
11,54,476
11,55,476
11,56,476
11,57,476
11,58,622
11,59,568
11,60,612
11,61,611
11,62,612
11,63,653
11,64,864
11,65,291
11,66,291
11,67,291
11,68,1168
11,69,291
11,70,291
11,71,671
11,72,1168
11,73,291
11,74,1184
11,75,291
11,76,291
11,77,377
11,78,1138
11,79,1184
11,80,1180
11,81,1184
11,82,1182
11,83,1183
11,84,1184
11,85,291
11,86,456
11,87,471
11,88,1138
11,89,589
11,90,1160
11,91,511
11,92,1162
11,93,1139
11,94,1184
11,95,1150
11,96,624
11,97,1147
11,98,1138
11,99,1139
12,0,0
12,1,12
12,2,12
12,3,36
12,4,96
12,5,452
12,6,36
12,7,133
12,8,128
12,9,132
12,10,132
12,11,132
12,12,36
12,13,132
12,14,248
12,15,248
12,16,288
12,17,248
12,18,248
12,19,248
12,20,240
12,21,248
12,22,248
12,23,292
12,24,288
12,25,248
12,26,248
12,27,248
12,28,248
12,29,248
12,30,288
12,31,248
12,32,288
12,33,269
12,34,248
12,35,248
12,36,288
12,37,291
12,38,412
12,39,248
12,40,248
12,41,248
12,42,412
12,43,248
12,44,288
12,45,248
12,46,248
12,47,291
12,48,288
12,49,248
12,50,412
12,51,248
12,52,612
12,53,291
12,54,288
12,55,412
12,56,416
12,57,612
12,58,612
12,59,612
12,60,132
12,61,612
12,62,1212
12,63,1212
12,64,1264
12,65,1265
12,66,248
12,67,248
12,68,1268
12,69,248
12,70,248
12,71,1272
12,72,1272
12,73,248
12,74,1284
12,75,412
12,76,248
12,77,412
12,78,1228
12,79,1279
12,80,1280
12,81,248
12,82,1282
12,83,1283
12,84,432
12,85,432
12,86,432
12,87,432
12,88,432
12,89,612
12,90,1290
12,91,1292
12,92,1292
12,93,1293
12,94,1284
12,95,1205
12,96,432
12,97,612
12,98,1298
12,99,1298
13,0,0
13,1,13
13,2,14
13,3,83
13,4,132
13,5,133
13,6,158
13,7,143
13,8,248
13,9,233
13,10,158
13,11,269
13,12,248
13,13,133
13,14,283
13,15,283
13,16,288
13,17,269
13,18,283
13,19,269
13,20,288
13,21,291
13,22,388
13,23,347
13,24,288
13,25,283
13,26,288
13,27,377
13,28,498
13,29,590
13,30,576
13,31,571
13,32,624
13,33,553
13,34,568
13,35,590
13,36,476
13,37,571
13,38,968
13,39,590
13,40,624
13,41,568
13,42,614
13,43,614
13,44,576
13,45,291
13,46,476
13,47,291
13,48,868
13,49,576
13,50,576
13,51,614
13,52,612
13,53,612
13,54,291
13,55,576
13,56,612
13,57,614
13,58,798
13,59,614
13,60,648
13,61,283
13,62,812
13,63,283
13,64,984
13,65,291
13,66,283
13,67,283
13,68,968
13,69,283
13,70,283
13,71,283
13,72,912
13,73,291
13,74,984
13,75,291
13,76,291
13,77,947
13,78,1098
13,79,919
13,80,1328
13,81,293
13,82,1382
13,83,1384
13,84,1384
13,85,293
13,86,476
13,87,471
13,88,1388
13,89,589
13,90,1392
13,91,1392
13,92,1392
13,93,1392
13,94,1384
13,95,1392
13,96,624
13,97,627
13,98,1398
13,99,1398
14,0,0
14,1,14
14,2,14
14,3,84
14,4,128
14,5,144
14,6,144
14,7,143
14,8,248
14,9,158
14,10,158
14,11,248
14,12,248
14,13,248
14,14,248
14,15,248
14,16,288
14,17,269
14,18,288
14,19,286
14,20,288
14,21,291
14,22,476
14,23,452
14,24,288
14,25,476
14,26,476
14,27,476
14,28,498
14,29,489
14,30,614
14,31,576
14,32,624
14,33,576
14,34,684
14,35,576
14,36,476
14,37,571
14,38,968
14,39,576
14,40,624
14,41,471
14,42,864
14,43,614
14,44,476
14,45,476
14,46,476
14,47,471
14,48,864
14,49,498
14,50,214
14,51,681
14,52,812
14,53,853
14,54,864
14,55,476
14,56,476
14,57,814
14,58,868
14,59,784
14,60,214
14,61,286
14,62,864
14,63,291
14,64,248
14,65,248
14,66,248
14,67,291
14,68,1468
14,69,248
14,70,1470
14,71,1471
14,72,1472
14,73,248
14,74,1484
14,75,1475
14,76,248
14,77,1477
14,78,1440
14,79,1479
14,80,1440
14,81,1481
14,82,1440
14,83,1483
14,84,1440
14,85,1440
14,86,264
14,87,471
14,88,1440
14,89,1489
14,90,1492
14,91,1492
14,92,1492
14,93,1493
14,94,1492
14,95,1495
14,96,1440
14,97,1497
14,98,1440
14,99,1498
15,0,0
15,1,15
15,2,15
15,3,45
15,4,150
15,5,150
15,6,150
15,7,145
15,8,248
15,9,175
15,10,150
15,11,269
15,12,248
15,13,269
15,14,248
15,15,150
15,16,248
15,17,269
15,18,248
15,19,269
15,20,300
15,21,315
15,22,291
15,23,375
15,24,375
15,25,375
15,26,375
15,27,375
15,28,375
15,29,590
15,30,375
15,31,571
15,32,624
15,33,553
15,34,576
15,35,295
15,36,476
15,37,571
15,38,968
15,39,559
15,40,624
15,41,571
15,42,992
15,43,914
15,44,576
15,45,295
15,46,291
15,47,291
15,48,976
15,49,291
15,50,375
15,51,291
15,52,812
15,53,953
15,54,291
15,55,295
15,56,291
15,57,291
15,58,291
15,59,291
15,60,295
15,61,291
15,62,291
15,63,291
15,64,291
15,65,291
15,66,291
15,67,291
15,68,291
15,69,291
15,70,295
15,71,291
15,72,291
15,73,291
15,74,1584
15,75,375
15,76,248
15,77,291
15,78,1528
15,79,1584
15,80,295
15,81,245
15,82,1582
15,83,293
15,84,1584
15,85,295
15,86,295
15,87,375
15,88,1522
15,89,269
15,90,295
15,91,295
15,92,1592
15,93,1593
15,94,1594
15,95,375
15,96,296
15,97,1597
15,98,1598
15,99,1599
16,0,0
16,1,16
16,2,16
16,3,116
16,4,128
16,5,116
16,6,256
16,7,231
16,8,256
16,9,256
16,10,216
16,11,248
16,12,248
16,13,248
16,14,248
16,15,296
16,16,256
16,17,281
16,18,288
16,19,286
16,20,288
16,21,346
16,22,416
16,23,346
16,24,416
16,25,416
16,26,416
16,27,416
16,28,416
16,29,416
16,30,416
16,31,416
16,32,416
16,33,416
16,34,416
16,35,416
16,36,416
16,37,614
16,38,616
16,39,476
16,40,416
16,41,416
16,42,624
16,43,614
16,44,476
16,45,286
16,46,286
16,47,291
16,48,416
16,49,286
16,50,416
16,51,286
16,52,416
16,53,291
16,54,416
16,55,416
16,56,416
16,57,291
16,58,256
16,59,286
16,60,416
16,61,286
16,62,286
16,63,291
16,64,256
16,65,256
16,66,256
16,67,291
16,68,256
16,69,248
16,70,256
16,71,291
16,72,256
16,73,248
16,74,256
16,75,248
16,76,256
16,77,291
16,78,1678
16,79,256
16,80,256
16,81,256
16,82,416
16,83,256
16,84,416
16,85,416
16,86,296
16,87,471
16,88,416
16,89,489
16,90,416
16,91,296
16,92,416
16,93,296
16,94,476
16,95,296
16,96,416
16,97,498
16,98,"16,8"
16,99,1699
17,0,0
17,1,17
17,2,17
17,3,117
17,4,176
17,5,177
17,6,248
17,7,277
17,8,248
17,9,277
17,10,277
17,11,277
17,12,248
17,13,277
17,14,283
17,15,277
17,16,288
17,17,277
17,18,248
17,19,283
17,20,277
17,21,291
17,22,291
17,23,377
17,24,377
17,25,377
17,26,377
17,27,377
17,28,498
17,29,377
17,30,740
17,31,771
17,32,976
17,33,753
17,34,984
17,35,910
17,36,624
17,37,914
17,38,968
17,39,714
17,40,940
17,41,277
17,42,992
17,43,914
17,44,984
17,45,291
17,46,291
17,47,291
17,48,968
17,49,291
17,50,277
17,51,291
17,52,968
17,53,953
17,54,291
17,55,291
17,56,291
17,57,914
17,58,291
17,59,277
17,60,277
17,61,291
17,62,291
17,63,291
17,64,291
17,65,291
17,66,291
17,67,291
17,68,277
17,69,277
17,70,277
17,71,247
17,72,291
17,73,247
17,74,247
17,75,247
17,76,291
17,77,377
17,78,1728
17,79,277
17,80,277
17,81,277
17,82,498
17,83,277
17,84,456
17,85,375
17,86,456
17,87,377
17,88,4608
17,89,277
17,90,277
17,91,277
17,92,277
17,93,377
17,94,476
17,95,377
17,96,624
17,97,377
17,98,1798
17,99,277
18,0,0
18,1,18
18,2,8
18,3,18
18,4,128
18,5,180
18,6,248
18,7,248
18,8,248
18,9,248
18,10,248
18,11,248
18,12,248
18,13,248
18,14,248
18,15,248
18,16,288
18,17,291
18,18,248
18,19,248
18,20,288
18,21,288
18,22,288
18,23,291
18,24,288
18,25,248
18,26,248
18,27,476
18,28,248
18,29,418
18,30,248
18,31,576
18,32,624
18,33,633
18,34,248
18,35,690
18,36,248
18,37,614
18,38,968
18,39,619
18,40,248
18,41,248
18,42,812
18,43,812
18,44,248
18,45,248
18,46,248
18,47,291
18,48,288
18,49,248
18,50,248
18,51,286
18,52,812
18,53,812
18,54,248
18,55,248
18,56,248
18,57,914
18,58,248
18,59,248
18,60,248
18,61,248
18,62,248
18,63,248
18,64,248
18,65,248
18,66,248
18,67,248
18,68,248
18,69,248
18,70,248
18,71,248
18,72,248
18,73,248
18,74,248
18,75,248
18,76,248
18,77,248
18,78,248
18,79,248
18,80,248
18,81,248
18,82,248
18,83,248
18,84,248
18,85,248
18,86,248
18,87,248
18,88,248
18,89,248
18,90,248
18,91,248
18,92,248
18,93,309
18,94,368
18,95,375
18,96,248
18,97,248
18,98,248
18,99,248
19,0,0
19,1,19
19,2,9
19,3,119
19,4,158
19,5,179
19,6,189
19,7,231
19,8,248
19,9,179
19,10,269
19,11,269
19,12,248
19,13,269
19,14,269
19,15,269
19,16,288
19,17,269
19,18,248
19,19,269
19,20,279
19,21,269
19,22,291
19,23,269
19,24,396
19,25,269
19,26,269
19,27,379
19,28,498
19,29,269
19,30,269
19,31,579
19,32,624
19,33,269
19,34,559
19,35,269
19,36,576
19,37,579
19,38,968
19,39,579
19,40,476
19,41,589
19,42,992
19,43,579
19,44,576
19,45,269
19,46,291
19,47,291
19,48,576
19,49,269
19,50,279
19,51,269
19,52,968
19,53,291
19,54,269
19,55,269
19,56,291
19,57,291
19,58,269
19,59,179
19,60,189
19,61,269
19,62,269
19,63,269
19,64,269
19,65,269
19,66,269
19,67,309
19,68,269
19,69,269
19,70,269
19,71,269
19,72,269
19,73,269
19,74,269
19,75,269
19,76,269
19,77,269
19,78,309
19,79,269
19,80,269
19,81,269
19,82,498
19,83,269
19,84,456
19,85,269
19,86,456
19,87,377
19,88,498
19,89,269
19,90,269
19,91,269
19,92,992
19,93,993
19,94,984
19,95,269
19,96,624
19,97,671
19,98,998
19,99,269
20,0,0
20,1,20
20,2,10
20,3,20
20,4,80
20,5,80
20,6,240
20,7,240
20,8,240
20,9,240
20,10,200
20,11,240
20,12,240
20,13,240
20,14,240
20,15,240
20,16,240
20,17,300
20,18,240
20,19,240
20,20,240
20,21,40
20,22,400
20,23,400
20,24,400
20,25,400
20,26,400
20,27,480
20,28,480
20,29,460
20,30,600
20,31,624
20,32,960
20,33,633
20,34,960
20,35,960
20,36,960
20,37,614
20,38,960
20,39,619
20,40,960
20,41,680
20,42,960
20,43,1040
20,44,960
20,45,240
20,46,416
20,47,960
20,48,960
20,49,240
20,50,400
20,51,680
20,52,960
20,53,1053
20,54,960
20,55,240
20,56,960
20,57,960
20,58,960
20,59,240
20,60,240
20,61,248
20,62,256
20,63,248
20,64,960
20,65,240
20,66,248
20,67,248
20,68,2160
20,69,248
20,70,240
20,71,2160
20,72,960
20,73,2183
20,74,2160
20,75,2400
20,76,248
20,77,2277
20,78,2160
20,79,2160
20,80,2400
20,81,248
20,82,2160
20,83,248
20,84,2400
20,85,260
20,86,248
20,87,248
20,88,2400
20,89,264
20,90,2400
20,91,2160
20,92,2160
20,93,2183
20,94,2400
20,95,2400
20,96,2400
20,97,2147483647
20,98,2400
20,99,2240
21,0,0
21,1,21
21,2,41
21,3,151
21,4,121
21,5,141
21,6,248
21,7,231
21,8,248
21,9,281
21,10,251
21,11,269
21,12,248
21,13,291
21,14,291
21,15,291
21,16,291
21,17,291
21,18,291
21,19,291
21,20,291
21,21,341
21,22,341
21,23,341
21,24,291
21,25,291
21,26,476
21,27,571
21,28,498
21,29,571
21,30,624
21,31,571
21,32,624
21,33,571
21,34,624
21,35,571
21,36,576
21,37,671
21,38,1068
21,39,571
21,40,624
21,41,681
21,42,812
21,43,811
21,44,824
21,45,291
21,46,476
21,47,291
21,48,824
21,49,291
21,50,291
21,51,681
21,52,812
21,53,291
21,54,291
21,55,291
21,56,291
21,57,291
21,58,291
21,59,281
21,60,291
21,61,291
21,62,291
21,63,291
21,64,291
21,65,291
21,66,291
21,67,291
21,68,2248
21,69,291
21,70,291
21,71,2183
21,72,291
21,73,2183
21,74,2248
21,75,291
21,76,291
21,77,291
21,78,2248
21,79,281
21,80,476
21,81,269
21,82,2248
21,83,498
21,84,498
21,85,471
21,86,456
21,87,471
21,88,4608
21,89,489
21,90,291
21,91,471
21,92,4992
21,93,4953
21,94,4362
21,95,291
21,96,624
21,97,471
21,98,2248
21,99,321
22,0,0
22,1,22
22,2,22
22,3,122
22,4,132
22,5,222
22,6,248
22,7,248
22,8,248
22,9,248
22,10,262
22,11,248
22,12,248
22,13,292
22,14,468
22,15,462
22,16,456
22,17,476
22,18,468
22,19,498
22,20,462
22,21,476
22,22,462
22,23,468
22,24,472
22,25,675
22,26,476
22,27,627
22,28,4608
22,29,592
22,30,1060
22,31,624
22,32,10368
22,33,633
22,34,1084
22,35,1040
22,36,1060
22,37,1092
22,38,10368
22,39,1092
22,40,1040
22,41,914
22,42,10368
22,43,1092
22,44,1084
22,45,1212
22,46,1064
22,47,1064
22,48,10368
22,49,1092
22,50,1250
22,51,1092
22,52,1092
22,53,1212
22,54,1084
22,55,1250
22,56,1056
22,57,2248
22,58,2288
22,59,992
22,60,2240
22,61,2272
22,62,2272
22,63,2272
22,64,1084
22,65,2646
22,66,2646
22,67,2272
22,68,2288
22,69,2269
22,70,2272
22,71,2272
22,72,2272
22,73,2183
22,74,2248
22,75,2275
22,76,2296
22,77,2277
22,78,2288
22,79,2288
22,80,2240
22,81,2248
22,82,2272
22,83,2338
22,84,2248
22,85,2240
22,86,2286
22,87,2277
22,88,2288
22,89,2288
22,90,2240
