a,b,completion
6,22,108
6,23,117
6,24,144
6,25,150
6,26,126
6,27,153
6,28,168
6,29,179
6,30,180
6,31,206
6,32,192
6,33,216
6,34,208
6,35,210
6,36,216
6,37,237
6,38,248
6,39,277
6,40,240
6,41,241
6,42,208
6,43,283
6,44,288
6,45,270
6,46,288
6,47,283
6,48,288
6,49,324
6,50,300
6,51,306
6,52,312
6,53,312
6,54,354
6,55,360
6,56,384
6,57,343
6,58,354
6,59,396
6,60,360
6,61,367
6,62,432
6,63,363
6,64,384
6,65,345
6,66,364
6,67,367
6,68,384
6,69,367
6,70,420
6,71,471
6,72,432
6,73,457
6,74,432
6,75,375
6,76,432
6,77,453
6,78,468
6,79,539
6,80,480
6,81,511
6,82,482
6,83,483
6,84,504
6,85,455
6,86,454
6,87,547
6,88,576
6,89,569
6,90,600
6,91,691
6,92,692
6,93,693
6,94,684
6,95,695
6,96,696
6,97,693
6,98,668
6,99,699
7,0,0
7,1,7
7,2,14
7,3,21
7,4,35
7,5,35
7,6,43
7,7,49
7,8,57
7,9,57
7,10,70
7,11,68
7,12,77
7,13,70
7,14,105
7,15,105
7,16,105
7,17,134
7,18,137
7,19,137
7,20,140
7,21,138
7,22,139
7,23,158
7,24,187
7,25,210
7,26,197
7,27,197
7,28,208
7,29,207
7,30,210
7,31,207
7,32,247
7,33,247
7,34,287
7,35,285
7,36,287
7,37,287
7,38,287
7,39,287
7,40,290
7,41,287
7,42,287
7,43,287
7,44,337
7,45,355
7,46,369
7,47,337
7,48,384
7,49,389
7,50,375
7,51,395
7,52,405
7,53,412
7,54,413
7,55,405
7,56,413
7,57,495
7,58,427
7,59,489
7,60,420
7,61,489
7,62,462
7,63,495
7,64,454
7,65,495
7,66,454
7,67,495
7,68,468
7,69,447
7,70,447
7,71,471
7,72,4368
7,73,439
7,74,454
7,75,495
7,76,454
7,77,495
7,78,498
7,79,497
7,80,480
7,81,593
7,82,552
7,83,483
7,84,552
7,85,547
7,86,593
7,87,547
7,88,598
7,89,557
7,90,707
7,91,687
7,92,792
7,93,693
7,94,657
7,95,680
7,96,756
7,97,757
7,98,778
7,99,797
8,0,0
8,1,8
8,2,16
8,3,16
8,4,16
8,5,40
8,6,56
8,7,56
8,8,64
8,9,78
8,10,80
8,11,78
8,12,96
8,13,87
8,14,108
8,15,120
8,16,128
8,17,117
8,18,108
8,19,139
8,20,160
8,21,139
8,22,140
8,23,183
8,24,192
8,25,200
8,26,216
8,27,255
8,28,256
8,29,248
8,30,240
8,31,248
8,32,256
8,33,266
8,34,284
8,35,315
8,36,288
8,37,327
8,38,336
8,39,368
8,40,320
8,41,368
8,42,368
8,43,368
8,44,408
8,45,384
8,46,408
8,47,405
8,48,416
8,49,408
8,50,400
8,51,408
8,52,448
8,53,495
8,54,512
8,55,480
8,56,480
8,57,504
8,58,468
8,59,504
8,60,480
8,61,504
8,62,504
8,63,593
8,64,512
8,65,560
8,66,512
8,67,547
8,68,576
8,69,599
8,70,560
8,71,593
8,72,480
8,73,593
8,74,640
8,75,680
8,76,648
8,77,593
8,78,598
8,79,557
8,80,640
8,81,711
8,82,640
8,83,513
8,84,640
8,85,755
8,86,768
8,87,757
8,88,768
8,89,798
8,90,840
8,91,811
8,92,892
8,93,893
8,94,864
8,95,895
8,96,896
8,97,897
8,98,868
8,99,899
9,0,9
9,1,9
9,2,18
9,3,18
9,4,45
9,5,45
9,6,54
9,7,57
9,8,57
9,9,18
9,10,90
9,11,99
9,12,108
9,13,108
9,14,109
9,15,105
9,16,96
9,17,117
9,18,117
9,19,119
9,20,120
9,21,119
9,22,119
9,23,183
9,24,216
9,25,225
9,26,235
9,27,265
9,28,268
9,29,279
9,30,270
9,31,279
9,32,309
9,33,309
9,34,309
9,35,345
9,36,365
9,37,367
9,38,378
9,39,389
9,40,380
9,41,409
9,42,396
9,43,479
9,44,408
9,45,450
9,46,457
9,47,495
9,48,480
9,49,489
9,50,490
9,51,511
9,52,518
9,53,504
9,54,511
9,55,511
9,56,516
9,57,517
9,58,522
9,59,523
9,60,598
9,61,593
9,62,598
9,63,593
9,64,598
9,65,645
9,66,598
9,67,597
9,68,598
9,69,599
9,70,690
9,71,671
9,72,672
9,73,693
9,74,694
9,75,675
9,76,676
9,77,693
9,78,668
9,79,679
9,80,680
9,81,689
9,82,792
9,83,693
9,84,684
9,85,685
9,86,686
9,87,787
9,88,756
9,89,689
9,90,990
9,91,689
9,92,992
9,93,893
9,94,846
9,95,695
9,96,936
9,97,973
9,98,998
9,99,998
10,0,10
10,1,10
10,2,20
10,3,30
10,4,40
10,5,50
10,6,60
10,7,70
10,8,80
10,9,90
10,10,100
10,11,111
10,12,120
10,13,133
10,14,140
10,15,150
10,16,160
10,17,177
10,18,180
10,19,189
10,20,200
10,21,221
10,22,122
10,23,233
10,24,240
10,25,250
10,26,266
10,27,270
10,28,280
10,29,290
10,30,300
10,31,311
10,32,320
10,33,333
10,34,340
10,35,355
10,36,360
10,37,375
10,38,380
10,39,389
10,40,400
10,41,441
10,42,462
10,43,439
10,44,464
10,45,450
10,46,460
10,47,470
10,48,480
10,49,490
10,50,500
10,51,511
10,52,560
10,53,531
10,54,590
10,55,555
10,56,560
10,57,571
10,58,580
10,59,593
10,60,600
10,61,611
10,62,660
10,63,633
10,64,640
10,65,655
10,66,660
10,67,670
10,68,680
10,69,690
10,70,700
10,71,711
10,72,720
10,73,733
10,74,744
10,75,750
10,76,768
10,77,757
10,78,780
10,79,799
10,80,800
10,81,811
10,82,822
10,83,833
10,84,844
10,85,855
10,86,870
10,87,887
10,88,880
10,89,889
10,90,900
10,91,910
10,92,992
10,93,930
10,94,994
10,95,955
10,96,960
10,97,997
10,98,980
10,99,1000
11,0,11
11,1,11
11,2,22
11,3,23
11,4,44
11,5,55
11,6,66
11,7,68
11,8,88
11,9,91
11,10,111
11,11,111
11,12,121
11,13,126
11,14,85
11,15,85
11,16,165
11,17,176
11,18,187
11,19,89
11,20,110
11,21,121
11,22,233
11,23,34
11,24,264
11,25,275
11,26,265
11,27,278
11,28,358
11,29,290
11,30,330
11,31,311
11,32,342
11,33,354
11,34,343
11,35,355
11,36,367
11,37,367
11,38,378
11,39,379
11,40,460
11,41,471
11,42,692
11,43,463
11,44,474
11,45,495
11,46,511
11,47,511
11,48,598
11,49,599
11,50,610
11,51,611
11,52,602
11,53,613
11,54,511
11,55,595
11,56,586
11,57,587
11,58,611
11,59,611
11,60,611
11,61,611
11,62,622
11,63,693
11,64,644
11,65,665
11,66,676
11,67,677
11,68,688
11,69,691
11,70,711
11,71,711
11,72,722
11,73,703
11,74,744
11,75,755
11,76,766
11,77,757
11,78,798
11,79,799
11,80,1080
11,81,811
11,82,822
11,83,883
11,84,884
11,85,865
11,86,886
11,87,887
11,88,868
11,89,889
11,90,1090
11,91,1091
11,92,1092
11,93,993
11,94,944
11,95,1095
11,96,1096
11,97,1097
11,98,1098
11,99,1189
12,0,12
12,1,12
12,2,24
12,3,24
12,4,24
12,5,60
12,6,72
12,7,108
12,8,96
12,9,72
12,10,120
12,11,122
12,12,144
12,13,126
12,14,144
12,15,180
12,16,192
12,17,177
12,18,288
12,19,126
12,20,240
12,21,132
12,22,252
12,23,33
12,24,288
12,25,300
12,26,276
12,27,288
12,28,358
12,29,288
12,30,360
12,31,312
12,32,360
12,33,342
12,34,354
12,35,355
12,36,368
12,37,367
12,38,368
12,39,368
12,40,480
12,41,671
12,42,672
12,43,693
12,44,504
12,45,690
12,46,692
12,47,607
12,48,648
12,49,609
12,50,600
12,51,611
12,52,672
12,53,603
12,54,612
12,55,645
12,56,672
12,57,617
12,58,648
12,59,612
12,60,720
12,61,691
12,62,672
12,63,693
12,64,768
12,65,720
12,66,768
12,67,787
12,68,768
12,69,712
12,70,780
12,71,711
12,72,768
12,73,893
12,74,744
12,75,756
12,76,768
12,77,847
12,78,868
12,79,879
12,80,960
12,81,811
12,82,832
12,83,883
12,84,864
12,85,865
12,86,886
12,87,887
12,88,960
12,89,879
12,90,1200
12,91,1192
12,92,1092
12,93,993
12,94,984
12,95,995
12,96,960
12,97,1297
12,98,1298
12,99,1299
13,0,13
13,1,13
13,2,23
13,3,26
13,4,69
13,5,68
13,6,69
13,7,104
13,8,87
13,9,126
13,10,130
13,11,132
13,12,133
13,13,83
13,14,83
13,15,78
13,16,93
13,17,78
13,18,277
13,19,78
13,20,265
13,21,132
13,22,343
13,23,36
13,24,343
13,25,375
13,26,277
13,27,381
13,28,367
13,29,258
13,30,370
13,31,373
13,32,343
13,33,373
13,34,373
13,35,369
13,36,369
13,37,286
13,38,593
13,39,369
13,40,660
13,41,671
13,42,792
13,43,607
13,44,693
13,45,693
13,46,711
13,47,711
13,48,798
13,49,711
13,50,765
13,51,711
13,52,712
13,53,711
13,54,711
13,55,711
13,56,711
13,57,613
13,58,711
13,59,693
13,60,780
13,61,711
13,62,713
13,63,813
13,64,864
13,65,865
13,66,886
13,67,813
13,68,868
13,69,813
13,70,893
13,71,871
13,72,872
13,73,813
13,74,846
13,75,875
13,76,846
13,77,847
13,78,846
13,79,847
13,80,780
13,81,813
13,82,872
13,83,893
13,84,884
13,85,865
13,86,865
13,87,865
13,88,868
13,89,813
13,90,1390
13,91,1093
13,92,1092
13,93,893
13,94,846
13,95,780
13,96,1136
13,97,1297
13,98,1398
13,99,1399
14,0,14
14,1,14
14,2,28
14,3,28
14,4,78
14,5,70
14,6,78
14,7,104
14,8,168
14,9,144
14,10,140
14,11,146
14,12,144
14,13,86
14,14,214
14,15,210
14,16,288
14,17,287
14,18,288
14,19,286
14,20,280
14,21,286
14,22,344
14,23,346
14,24,288
14,25,340
14,26,358
14,27,354
14,28,408
14,29,354
14,30,420
14,31,354
14,32,408
14,33,396
14,34,396
14,35,390
14,36,420
14,37,287
14,38,798
14,39,278
14,40,680
14,41,711
14,42,792
14,43,714
14,44,792
14,45,790
14,46,792
14,47,711
14,48,792
14,49,798
14,50,740
14,51,711
14,52,792
14,53,710
14,54,710
14,55,710
14,56,792
14,57,711
14,58,792
14,59,714
14,60,780
14,61,714
14,62,714
14,63,807
14,64,864
14,65,894
14,66,884
14,67,814
14,68,868
14,69,814
14,70,1090
14,71,1071
14,72,1092
14,73,914
14,74,814
14,75,875
14,76,868
14,77,894
14,78,868
14,79,846
14,80,1080
14,81,814
14,82,892
14,83,883
14,84,884
14,85,885
14,86,1086
14,87,1047
14,88,1068
14,89,1078
14,90,1490
14,91,714
14,92,1092
14,93,758
14,94,784
14,95,756
14,96,784
14,97,714
14,98,1498
14,99,714
15,0,0
15,1,15
15,2,30
15,3,30
15,4,75
15,5,75
15,6,90
15,7,112
15,8,135
15,9,150
15,10,150
15,11,155
15,12,225
15,13,126
15,14,285
15,15,225
15,16,300
15,17,283
15,18,315
15,19,285
15,20,300
15,21,315
15,22,375
15,23,381
15,24,375
15,25,375
15,26,395
15,27,473
15,28,585
15,29,469
15,30,450
15,31,581
15,32,525
15,33,405
15,34,405
15,35,700
15,36,690
15,37,627
15,38,672
15,39,645
15,40,600
15,41,693
15,42,705
15,43,793
15,44,795
15,45,790
15,46,793
15,47,795
15,48,795
15,49,795
15,50,750
15,51,811
15,52,795
15,53,811
15,54,795
15,55,900
15,56,945
15,57,835
15,58,795
15,59,715
15,60,900
15,61,811
15,62,815
15,63,913
15,64,912
15,65,935
15,66,985
15,67,1067
15,68,945
15,69,1069
15,70,1050
15,71,1271
15,72,1080
15,73,1073
15,74,1074
15,75,1275
15,76,1075
15,77,1077
15,78,1078
15,79,1079
15,80,1050
15,81,"1,515"
15,82,1145
15,83,1093
15,84,1145
15,85,1285
15,86,"1,515"
15,87,1245
15,88,1260
15,89,"1,515"
15,90,"1,515"
15,91,1491
15,92,"1,515"
15,93,1245
15,94,1345
15,95,"1,505"
15,96,"1,515"
15,97,"1,515"
15,98,1598
15,99,"1,515"
16,0,0
16,1,16
16,2,32
16,3,32
16,4,64
16,5,100
16,6,112
16,7,144
16,8,256
16,9,165
16,10,160
16,11,165
16,12,256
16,13,263
16,14,248
16,15,240
16,16,256
16,17,283
16,18,384
16,19,376
16,20,320
16,21,376
16,22,384
16,23,376
16,24,384
16,25,400
16,26,408
16,27,408
16,28,576
16,29,599
16,30,480
16,31,486
16,32,512
16,33,496
16,34,504
16,35,685
16,36,672
16,37,693
16,38,648
16,39,699
16,40,640
16,41,711
16,42,864
16,43,893
16,44,864
16,45,880
16,46,864
16,47,811
16,48,864
16,49,992
16,50,800
16,51,992
16,52,1024
16,53,1093
16,54,1084
16,55,1040
16,56,1056
16,57,1092
16,58,864
16,59,936
16,60,1200
16,61,1036
16,62,1092
16,63,1093
16,64,1024
16,65,1065
16,66,1056
16,67,1047
16,68,1068
16,69,1159
16,70,1290
16,71,1471
16,72,1248
16,73,1073
16,74,1064
16,75,1275
16,76,1296
16,77,1077
16,78,1068
16,79,1279
16,80,960
16,81,1281
16,82,1248
16,83,1293
16,84,1484
16,85,1585
16,86,1436
16,87,1587
16,88,1368
16,89,1589
16,90,1690
16,91,1591
16,92,1592
16,93,1593
16,94,1694
16,95,1695
16,96,1696
16,97,1697
16,98,1698
16,99,1699
17,0,17
17,1,17
17,2,37
17,3,83
17,4,83
17,5,110
17,6,113
17,7,105
17,8,177
17,9,176
17,10,175
17,11,176
17,12,177
17,13,116
17,14,287
17,15,335
17,16,343
17,17,347
17,18,377
17,19,769
17,20,370
17,21,377
17,22,347
17,23,378
17,24,377
17,25,375
17,26,763
17,27,593
17,28,571
17,29,557
17,30,577
17,31,587
17,32,587
17,33,693
17,34,693
17,35,765
17,36,711
17,37,793
17,38,757
17,39,847
17,40,765
17,41,711
17,42,892
17,43,807
17,44,892
17,45,895
17,46,893
17,47,887
17,48,992
17,49,1077
17,50,875
17,51,1093
17,52,1092
17,53,1093
17,54,1094
17,55,1085
17,56,1136
17,57,1037
17,58,1058
17,59,1037
17,60,1040
17,61,1093
17,62,1092
17,63,1093
17,64,1084
17,65,1065
17,66,1135
17,67,1047
17,68,1068
17,69,1157
17,70,1047
17,71,1471
17,72,1292
17,73,1293
17,74,1037
17,75,1275
17,76,1292
17,77,1247
17,78,1278
17,79,1293
17,80,1360
17,81,1217
17,82,1292
17,83,1293
17,84,1284
17,85,1485
17,86,1477
17,87,1447
17,88,1488
17,89,1477
17,90,1470
17,91,1471
17,92,1592
17,93,1593
17,94,1584
17,95,1695
17,96,1736
17,97,1797
17,98,1798
17,99,1799
18,0,18
18,1,18
18,2,36
18,3,36
18,4,288
18,5,135
18,6,108
18,7,157
18,8,288
18,9,178
18,10,180
18,11,178
18,12,288
18,13,263
18,14,288
18,15,270
18,16,288
18,17,347
18,18,360
18,19,378
18,20,360
18,21,378
18,22,360
18,23,363
18,24,360
18,25,375
18,26,672
18,27,585
18,28,576
18,29,599
18,30,540
18,31,593
18,32,504
18,33,598
18,34,612
18,35,645
18,36,672
18,37,693
18,38,868
18,39,879
18,40,720
18,41,811
18,42,992
18,43,992
18,44,992
18,45,990
18,46,936
18,47,997
18,48,992
18,49,998
18,50,900
18,51,951
18,52,992
18,53,1093
18,54,936
18,55,955
18,56,936
18,57,1036
18,58,936
18,59,936
18,60,1080
18,61,1036
18,62,1092
18,63,1093
18,64,1056
18,65,1290
18,66,1236
18,67,1067
18,68,1068
18,69,1236
18,70,1090
18,71,1471
18,72,1248
18,73,1293
18,74,1294
18,75,1275
18,76,1296
18,77,1292
18,78,1068
18,79,1239
18,80,1080
18,81,1281
18,82,1248
18,83,1373
18,84,1248
18,85,1585
18,86,1436
18,87,1437
18,88,1248
18,89,1578
18,90,"1,890"
18,91,1792
18,92,1292
18,93,1793
18,94,1736
18,95,1760
18,96,1836
18,97,1736
18,98,1868
18,99,1818
19,0,19
19,1,19
19,2,39
19,3,78
19,4,129
19,5,145
19,6,127
19,7,158
19,8,177
19,9,189
19,10,189
19,11,189
19,12,189
19,13,258
19,14,269
19,15,295
19,16,343
19,17,378
19,18,379
19,19,397
19,20,390
19,21,391
19,22,343
19,23,376
19,24,369
19,25,450
19,26,589
19,27,587
19,28,589
19,29,599
19,30,570
19,31,681
19,32,598
19,33,589
19,34,693
19,35,695
19,36,769
19,37,693
19,38,878
19,39,989
19,40,980
19,41,881
19,42,992
19,43,893
19,44,992
19,45,945
19,46,994
19,47,997
19,48,992
19,49,1199
19,50,"1,950"
19,51,1171
19,52,1182
19,53,1173
19,54,1136
19,55,1145
19,56,1136
19,57,1137
19,58,1168
19,59,"1,979"
19,60,"1,920"
19,61,1171
19,62,1136
19,63,1163
19,64,1192
19,65,1465
19,66,1136
19,67,1137
19,68,1168
19,69,1489
19,70,1490
19,71,1471
19,72,1492
19,73,1493
19,74,1474
19,75,1575
19,76,1476
19,77,1477
19,78,1468
19,79,1479
19,80,1760
19,81,1681
19,82,1492
19,83,1593
19,84,1584
19,85,1685
19,86,1586
19,87,1787
19,88,1768
19,89,1789
19,90,1790
19,91,1791
19,92,1792
19,93,1793
19,94,1794
19,95,1795
19,96,1736
19,97,1887
19,98,1898
19,99,1899
20,0,20
20,1,20
20,2,40
20,3,60
20,4,100
20,5,100
20,6,120
20,7,170
20,8,160
20,9,190
20,10,200
20,11,210
20,12,240
20,13,265
20,14,280
20,15,300
20,16,320
20,17,367
20,18,360
20,19,390
20,20,400
20,21,410
20,22,440
20,23,465
20,24,400
20,25,500
20,26,460
20,27,587
20,28,560
20,29,599
20,30,600
20,31,610
20,32,480
20,33,593
20,34,684
20,35,700
20,36,660
20,37,665
20,38,680
20,39,699
20,40,800
20,41,1041
20,42,840
20,43,893
20,44,1080
20,45,900
20,46,1080
20,47,887
20,48,960
20,49,1099
20,50,1000
20,51,1170
20,52,1040
20,53,1165
20,54,1080
20,55,1200
20,56,1080
20,57,1135
20,58,1080
20,59,1490
20,60,1200
20,61,1210
20,62,1260
20,63,1363
20,64,1200
20,65,1465
20,66,1600
20,67,1470
20,68,1468
20,69,1469
20,70,1470
20,71,1771
20,72,1440
20,73,1573
20,74,1474
20,75,1575
20,76,1676
20,77,1777
20,78,1468
20,79,1779
20,80,1600
20,81,1781
20,82,1600
20,83,1683
20,84,1684
20,85,1785
20,86,1680
20,87,1787
20,88,1760
20,89,1790
20,90,1800
20,91,1810
20,92,"2,040"
20,93,2190
20,94,2160
20,95,2295
20,96,"2,160"
20,97,"2,070"
20,98,"2,048"
20,99,2099
21,0,21
21,1,21
21,2,41
21,3,122
21,4,131
21,5,140
21,6,147
21,7,158
21,8,189
21,9,210
21,10,211
21,11,221
21,12,231
21,13,262
21,14,279
21,15,315
21,16,307
21,17,378
21,18,379
21,19,397
21,20,410
21,21,390
21,22,421
21,23,463
21,24,343
21,25,450
21,26,581
21,27,569
21,28,689
21,29,599
21,30,511
21,31,581
21,32,581
21,33,511
21,34,611
21,35,695
21,36,611
21,37,693
21,38,693
21,39,699
21,40,1160
21,41,1071
21,42,1142
21,43,1093
21,44,1136
21,45,1495
21,46,1136
21,47,1087
21,48,1168
21,49,1149
21,50,1150
21,51,1171
21,52,1142
21,53,1163
21,54,1184
21,55,1495
21,56,1436
21,57,1257
21,58,1138
21,59,1419
21,60,1820
21,61,1211
21,62,1292
21,63,1293
21,64,1484
21,65,1635
21,66,1436
21,67,1467
21,68,1468
21,69,1469
21,70,1470
21,71,2271
21,72,1492
21,73,1493
21,74,1574
21,75,1575
21,76,1576
21,77,1677
21,78,1578
21,79,1679
21,80,1720
21,81,1681
21,82,1792
21,83,1683
21,84,1684
21,85,1685
21,86,1686
21,87,1787
21,88,2288
21,89,2189
21,90,2190
21,91,2191
21,92,2190
21,93,2153
21,94,2154
21,95,2155
21,96,2176
21,97,2197
21,98,2198
21,99,2199
22,0,0
22,1,22
22,2,44
22,3,56
22,4,112
22,5,110
22,6,138
22,7,158
22,8,252
22,9,222
22,10,220
22,11,222
22,12,222
22,13,255
22,14,262
22,15,340
22,16,336
22,17,347
22,18,358
22,19,381
22,20,380
22,21,412
22,22,462
22,23,465
22,24,408
22,25,375
22,26,458
22,27,587
22,28,576
22,29,599
22,30,460
22,31,581
22,32,512
22,33,592
22,34,592
22,35,685
22,36,672
22,37,693
22,38,684
22,39,1079
22,40,660
22,41,811
22,42,1092
22,43,1092
22,44,1092
22,45,1290
22,46,1292
22,47,1222
22,48,1296
22,49,1298
22,50,1220
22,51,1222
22,52,1292
22,53,1212
22,54,1412
22,55,1290
22,56,1496
